fight_url,fight_title,fight_subtitle,round,time,time_format,referee
http://ufcstats.com/fight-details/2397e2a92710705a,UFC 306: Riyadh Season Noche UFC,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/3733d100f7bd5590,UFC 306: Riyadh Season Noche UFC,Lightweight Bout,1,4:02,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/c60a317c7767abb7,UFC 306: Riyadh Season Noche UFC,Women's Strawweight Bout,1,3:02,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/dae8ad2e03aa4a9a,UFC 306: Riyadh Season Noche UFC,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/3cdc6fea724be133,UFC 306: Riyadh Season Noche UFC,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/ee9ade72b44dfa06,UFC Fight Night: Burns vs. Brady,Welterweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/bcfaf1dd78f12f97,UFC Fight Night: Burns vs. Brady,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/453e6f2665c85fd7,UFC Fight Night: Burns vs. Brady,Featherweight Bout,1,3:59,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/fe59646ebad8b6e4,UFC Fight Night: Burns vs. Brady,Bantamweight Bout,2,0:29,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/75fa9c0bb31caaa3,UFC Fight Night: Burns vs. Brady,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/b80c6eba11c54778,UFC Fight Night: Burns vs. Brady,Lightweight Bout,2,4:14,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/abfd5ac6cf186d8a,UFC Fight Night: Burns vs. Brady,Featherweight Bout,2,4:19,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/69bde5bae0d6ec4f,UFC Fight Night: Burns vs. Brady,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/6e9876d2be2bbd02,UFC Fight Night: Burns vs. Brady,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/f1613b372748c8bb,UFC Fight Night: Burns vs. Brady,Women's Strawweight Bout,1,3:28,3 Rnd (5-5-5),Jacob Montalvo
http://ufcstats.com/fight-details/f734b497add754af,UFC Fight Night: Burns vs. Brady,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/0c418b9cdfd525c9,UFC Fight Night: Burns vs. Brady,Featherweight Bout,2,1:14,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/15805ae1eea3343e,UFC Fight Night: Cannonier vs. Borralho,Middleweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/70afe9e0d2422252,UFC Fight Night: Cannonier vs. Borralho,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/5c5523a6bf83e44f,UFC Fight Night: Cannonier vs. Borralho,Ultimate Fighter 32 Middleweight Tournament Title Bout,2,1:49,3 Rnd + OT (5-5-5-5),Mark Smith
http://ufcstats.com/fight-details/bad06a5380d762b8,UFC Fight Night: Cannonier vs. Borralho,Ultimate Fighter 32 Featherweight Tournament Title Bout,2,1:30,3 Rnd + OT (5-5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/ae50a1a655b1a8f6,UFC Fight Night: Cannonier vs. Borralho,Welterweight Bout,1,4:39,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/2cbd53e43d3f606b,UFC Fight Night: Cannonier vs. Borralho,Middleweight Bout,2,4:12,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/560f1e26c2a6690a,UFC Fight Night: Cannonier vs. Borralho,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/d2caa1ddb9de7481,UFC Fight Night: Cannonier vs. Borralho,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/ba8eda6993922ba0,UFC Fight Night: Cannonier vs. Borralho,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/903d588b30a471e8,UFC Fight Night: Cannonier vs. Borralho,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/d4127baf74b0e791,UFC Fight Night: Cannonier vs. Borralho,Women's Flyweight Bout,1,1:02,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/6c44af21414e4143,UFC 305: Du Plessis vs. Adesanya,UFC Middleweight Title Bout,4,3:38,5 Rnd (5-5-5-5-5),Marc Goddard
http://ufcstats.com/fight-details/bf8c5effd23f69c4,UFC 305: Du Plessis vs. Adesanya,Flyweight Bout,1,4:04,3 Rnd (5-5-5),Rich Mitchell
http://ufcstats.com/fight-details/059f5cf0e9e37627,UFC 305: Du Plessis vs. Adesanya,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Jim Perdios
http://ufcstats.com/fight-details/dd3d8f7066c145b7,UFC 305: Du Plessis vs. Adesanya,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/3c319d4659e6c8fd,UFC 305: Du Plessis vs. Adesanya,Welterweight Bout,2,4:02,3 Rnd (5-5-5),Matt Wynne
http://ufcstats.com/fight-details/ea4ff1d77928b029,UFC 305: Du Plessis vs. Adesanya,Heavyweight Bout,1,4:56,3 Rnd (5-5-5),Steve Perceval
http://ufcstats.com/fight-details/43ebfc8914a39061,UFC 305: Du Plessis vs. Adesanya,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Matt Wynne
http://ufcstats.com/fight-details/b9d5c77ae7a8109b,UFC 305: Du Plessis vs. Adesanya,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Rich Mitchell
http://ufcstats.com/fight-details/bfff6cf22c1c569c,UFC 305: Du Plessis vs. Adesanya,Featherweight Bout,3,0:48,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/ce75f5ecbc0d3dfd,UFC 305: Du Plessis vs. Adesanya,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Rich Mitchell
http://ufcstats.com/fight-details/ea824ac4b8ed8a35,UFC 305: Du Plessis vs. Adesanya,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Jim Perdios
http://ufcstats.com/fight-details/075a102456080ab2,UFC 305: Du Plessis vs. Adesanya,Flyweight Bout,1,2:39,3 Rnd (5-5-5),Steve Perceval
http://ufcstats.com/fight-details/84973bbdffaf0d0e,UFC Fight Night: Tybura vs. Spivac 2,Heavyweight Bout,1,1:44,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/e72a2130e7387637,UFC Fight Night: Tybura vs. Spivac 2,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/7b4284bd3033a319,UFC Fight Night: Tybura vs. Spivac 2,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/6aa89b7b5350b8e2,UFC Fight Night: Tybura vs. Spivac 2,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/e0b14afd93af5638,UFC Fight Night: Tybura vs. Spivac 2,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/1332c1037c955d82,UFC Fight Night: Tybura vs. Spivac 2,Bantamweight Bout,2,1:55,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/a7ac1dfcdc083694,UFC Fight Night: Tybura vs. Spivac 2,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/6bcaa0de4003cc41,UFC Fight Night: Tybura vs. Spivac 2,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/cd9851b8eadb53a9,UFC Fight Night: Tybura vs. Spivac 2,Featherweight Bout,1,3:52,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/1b5d5af1bc0a34c7,UFC Fight Night: Tybura vs. Spivac 2,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Jerin Valel
http://ufcstats.com/fight-details/33655fd07cfbe034,UFC Fight Night: Sandhagen vs. Nurmagomedov,Bantamweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard
http://ufcstats.com/fight-details/b38450d9aa0f52b8,UFC Fight Night: Sandhagen vs. Nurmagomedov,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Daniel Movahedi
http://ufcstats.com/fight-details/bb85e207eba236bc,UFC Fight Night: Sandhagen vs. Nurmagomedov,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/2d39c26876246223,UFC Fight Night: Sandhagen vs. Nurmagomedov,Welterweight Bout,1,3:44,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/d0d74672150ddea3,UFC Fight Night: Sandhagen vs. Nurmagomedov,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Greg Kleynjans
http://ufcstats.com/fight-details/de767dd5216bcad9,UFC Fight Night: Sandhagen vs. Nurmagomedov,Lightweight Bout,3,3:36,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/fbbb703581440496,UFC Fight Night: Sandhagen vs. Nurmagomedov,Light Heavyweight Bout,2,3:18,3 Rnd (5-5-5),Daniel Movahedi
http://ufcstats.com/fight-details/1cd63899011c4bf6,UFC Fight Night: Sandhagen vs. Nurmagomedov,Lightweight Bout,1,4:45,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/637f792270a0c746,UFC Fight Night: Sandhagen vs. Nurmagomedov,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/77df662671ce11c5,UFC Fight Night: Sandhagen vs. Nurmagomedov,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Greg Kleynjans
http://ufcstats.com/fight-details/f80143e1f3c3d319,UFC Fight Night: Sandhagen vs. Nurmagomedov,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Daniel Movahedi
http://ufcstats.com/fight-details/d038ff5ac21094f3,UFC Fight Night: Sandhagen vs. Nurmagomedov,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/e6851877e33d343f,UFC Fight Night: Sandhagen vs. Nurmagomedov,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/ec5163539a133f17,UFC 304: Edwards vs. Muhammad 2,UFC Welterweight Title Bout,5,5:00,5 Rnd (5-5-5-5-5),Mike Beltran
http://ufcstats.com/fight-details/ec434314c5438fc7,UFC 304: Edwards vs. Muhammad 2,UFC Interim Heavyweight Title Bout,1,1:00,5 Rnd (5-5-5-5-5),Marc Goddard
http://ufcstats.com/fight-details/3e2bde19e752f64b,UFC 304: Edwards vs. Muhammad 2,Lightweight Bout,1,3:22,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/f02fed4e98048471,UFC 304: Edwards vs. Muhammad 2,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Daniel Movahedi
http://ufcstats.com/fight-details/8a2e28da18ba6a25,UFC 304: Edwards vs. Muhammad 2,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/45e6a9b56ee3a9d1,UFC 304: Edwards vs. Muhammad 2,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/678eda89a096dde8,UFC 304: Edwards vs. Muhammad 2,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Daniel Movahedi
http://ufcstats.com/fight-details/9d8c32c60df0e287,UFC 304: Edwards vs. Muhammad 2,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/d6e240c47ba6034d,UFC 304: Edwards vs. Muhammad 2,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/16b0a16ab2e20fdb,UFC 304: Edwards vs. Muhammad 2,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Daniel Movahedi
http://ufcstats.com/fight-details/026bb9fd1b3f239d,UFC 304: Edwards vs. Muhammad 2,Light Heavyweight Bout,3,3:12,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/3183dfe66fcdd25f,UFC 304: Edwards vs. Muhammad 2,Welterweight Bout,1,2:50,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/a5558e8fec59a687,UFC 304: Edwards vs. Muhammad 2,Heavyweight Bout,1,3:23,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/dff2ef8fdde8c502,UFC 304: Edwards vs. Muhammad 2,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/4a00db8aeff200a2,UFC Fight Night: Lemos vs. Jandiroba,Women's Strawweight Bout,2,4:48,5 Rnd (5-5-5-5-5),Mark Smith
http://ufcstats.com/fight-details/120ec60ad18cf6c5,UFC Fight Night: Lemos vs. Jandiroba,Featherweight Bout,1,1:36,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/9eaa33f874bbb999,UFC Fight Night: Lemos vs. Jandiroba,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/94541dd979e0b4bd,UFC Fight Night: Lemos vs. Jandiroba,Flyweight Bout,2,2:58,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/ec8bc554a0646638,UFC Fight Night: Lemos vs. Jandiroba,Featherweight Bout,2,3:38,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/6e6567a98ea78891,UFC Fight Night: Lemos vs. Jandiroba,Featherweight Bout,1,1:05,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/40c18c6d64463809,UFC Fight Night: Lemos vs. Jandiroba,Bantamweight Bout,1,3:58,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/e655774643881e6c,UFC Fight Night: Lemos vs. Jandiroba,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/b3f1253d0a991791,UFC Fight Night: Lemos vs. Jandiroba,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/c3ef9edf73626521,UFC Fight Night: Lemos vs. Jandiroba,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/836e9bc5c1f6acd3,UFC Fight Night: Lemos vs. Jandiroba,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/1394ce1832ddefe0,UFC Fight Night: Namajunas vs. Cortez,Women's Flyweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/dff8e4ef87d69516,UFC Fight Night: Namajunas vs. Cortez,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/54de03e04f571735,UFC Fight Night: Namajunas vs. Cortez,Lightweight Bout,3,1:28,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/dad759ec50508147,UFC Fight Night: Namajunas vs. Cortez,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/a63bb85cc39389c7,UFC Fight Night: Namajunas vs. Cortez,Featherweight Bout,1,4:49,3 Rnd (5-5-5),Nick Berens
http://ufcstats.com/fight-details/46fa8e79fe8a9539,UFC Fight Night: Namajunas vs. Cortez,Middleweight Bout,1,0:37,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/80108a70c4afa6c2,UFC Fight Night: Namajunas vs. Cortez,Flyweight Bout,3,0:20,3 Rnd (5-5-5),Joe Coca
http://ufcstats.com/fight-details/582afc25875911d1,UFC Fight Night: Namajunas vs. Cortez,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Joel Ojeda
http://ufcstats.com/fight-details/5eebde8fb4d67259,UFC Fight Night: Namajunas vs. Cortez,Bantamweight Bout,1,0:18,3 Rnd (5-5-5),Nick Berens
http://ufcstats.com/fight-details/e06bfd0100eccbad,UFC Fight Night: Namajunas vs. Cortez,Women's Flyweight Bout,1,3:27,3 Rnd (5-5-5),Joe Coca
http://ufcstats.com/fight-details/d8e8d41282fc90dc,UFC Fight Night: Namajunas vs. Cortez,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Nick Berens
http://ufcstats.com/fight-details/25747d81ae5c6564,UFC Fight Night: Namajunas vs. Cortez,Welterweight Bout,2,1:46,3 Rnd (5-5-5),Joel Ojeda
http://ufcstats.com/fight-details/bca5d01f8775f852,UFC 303: Pereira vs. Prochazka 2,UFC Light Heavyweight Title Bout,2,0:13,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/fc8ad0c7fc70dde7,UFC 303: Pereira vs. Prochazka 2,Catch Weight Bout,3,5:00,3 Rnd (5-5-5),
http://ufcstats.com/fight-details/bf878c083a6b30ad,UFC 303: Pereira vs. Prochazka 2,Light Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/a571c622ab89b3d9,UFC 303: Pereira vs. Prochazka 2,Women's Bantamweight Bout,2,1:58,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/fbf77262d8da342b,UFC 303: Pereira vs. Prochazka 2,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/daa6b47be304ec86,UFC 303: Pereira vs. Prochazka 2,Middleweight Bout,1,1:25,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/08489fdfb56ee19c,UFC 303: Pereira vs. Prochazka 2,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/2b7883b304b3df1c,UFC 303: Pereira vs. Prochazka 2,Featherweight Bout,2,1:22,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/5f8a92f10e5451ce,UFC 303: Pereira vs. Prochazka 2,Bantamweight Bout,1,0:19,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/2517029ff9c1a1a2,UFC 303: Pereira vs. Prochazka 2,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/3bbc222130d9dac7,UFC 303: Pereira vs. Prochazka 2,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/7856621db043423d,UFC 303: Pereira vs. Prochazka 2,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/bbe3d8a37a276511,UFC 303: Pereira vs. Prochazka 2,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/eba46dbf9cdd83c0,UFC Fight Night: Whittaker vs. Aliskerov,Middleweight Bout,1,1:49,5 Rnd (5-5-5-5-5),Marc Goddard
http://ufcstats.com/fight-details/cd3bb8a2824fbf22,UFC Fight Night: Whittaker vs. Aliskerov,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/8ddd53a7ed3754d5,UFC Fight Night: Whittaker vs. Aliskerov,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Rich Mitchell
http://ufcstats.com/fight-details/fbbf5391ea25521b,UFC Fight Night: Whittaker vs. Aliskerov,Middleweight Bout,3,2:27,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/9d5f562e0572058c,UFC Fight Night: Whittaker vs. Aliskerov,Light Heavyweight Bout,1,2:28,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/774fb0c0c1c2bc6a,UFC Fight Night: Whittaker vs. Aliskerov,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Rich Mitchell
http://ufcstats.com/fight-details/8bd5f20f49434c65,UFC Fight Night: Whittaker vs. Aliskerov,Featherweight Bout,3,1:15,3 Rnd (5-5-5),Thomas Fan
http://ufcstats.com/fight-details/de1acb6803ab3f14,UFC Fight Night: Whittaker vs. Aliskerov,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Thomas Fan
http://ufcstats.com/fight-details/8db5cf5df713a7e9,UFC Fight Night: Whittaker vs. Aliskerov,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/0ac2da3dbaf2fce2,UFC Fight Night: Whittaker vs. Aliskerov,Light Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/c0d6feef69ccb330,UFC Fight Night: Whittaker vs. Aliskerov,Bantamweight Bout,3,5:00,3 Rnd + OT (5-5-5-5),Thomas Fan
http://ufcstats.com/fight-details/7f14be4e45bca6bd,UFC Fight Night: Perez vs. Taira,Flyweight Bout,2,2:59,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/6bdb93f9b4581bf6,UFC Fight Night: Perez vs. Taira,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/78a7bf038e56881d,UFC Fight Night: Perez vs. Taira,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/fea3a0643218e16b,UFC Fight Night: Perez vs. Taira,Bantamweight Bout,3,1:52,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/3b1438e9ec64990e,UFC Fight Night: Perez vs. Taira,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/ab7bc93bdf4132c4,UFC Fight Night: Perez vs. Taira,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/6f31285305881fe3,UFC Fight Night: Perez vs. Taira,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/19ef5890b20f903a,UFC Fight Night: Perez vs. Taira,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/e47523ac32bfa24c,UFC Fight Night: Perez vs. Taira,Featherweight Bout,1,1:49,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/94f5b35b2b6c72b1,UFC Fight Night: Perez vs. Taira,Featherweight Bout,3,1:50,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/06713afc60301c0c,UFC Fight Night: Perez vs. Taira,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/052f53e006b28132,UFC Fight Night: Cannonier vs. Imavov,Middleweight Bout,4,1:34,5 Rnd (5-5-5-5-5),Jason Herzog
http://ufcstats.com/fight-details/2d12ae4683bbf433,UFC Fight Night: Cannonier vs. Imavov,Light Heavyweight Bout,1,2:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/b34abcfe4c2e8a57,UFC Fight Night: Cannonier vs. Imavov,Bantamweight Bout,2,2:22,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/dcc0c53100fa1dd2,UFC Fight Night: Cannonier vs. Imavov,Middleweight Bout,1,4:51,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/3b12094dd48c2dc5,UFC Fight Night: Cannonier vs. Imavov,Middleweight Bout,1,0:20,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/393f9bc7b51791a6,UFC Fight Night: Cannonier vs. Imavov,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Rob Mooney
http://ufcstats.com/fight-details/251983e1bdae20fe,UFC Fight Night: Cannonier vs. Imavov,Lightweight Bout,3,5:00,3 Rnd (5-5-5),George Conley
http://ufcstats.com/fight-details/8afe89f5c451b372,UFC Fight Night: Cannonier vs. Imavov,Welterweight Bout,1,4:47,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/4c0adccb34c1d995,UFC Fight Night: Cannonier vs. Imavov,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/a91fdb21a7ff52e5,UFC Fight Night: Cannonier vs. Imavov,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),George Conley
http://ufcstats.com/fight-details/e976815e397c40e1,UFC Fight Night: Cannonier vs. Imavov,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/790a8cd528233e50,UFC Fight Night: Cannonier vs. Imavov,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Rob Mooney
http://ufcstats.com/fight-details/753735b48b1c20b9,UFC Fight Night: Cannonier vs. Imavov,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/b20640f9b2634de1,UFC Fight Night: Cannonier vs. Imavov,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),George Conley
http://ufcstats.com/fight-details/1a0031e2072f21b6,UFC 302: Makhachev vs. Poirier,UFC Lightweight Title Bout,5,2:42,5 Rnd (5-5-5-5-5),Keith Peterson
http://ufcstats.com/fight-details/9e7538a788e6d789,UFC 302: Makhachev vs. Poirier,Middleweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog
http://ufcstats.com/fight-details/605c16fa5a803b15,UFC 302: Makhachev vs. Poirier,Middleweight Bout,1,1:34,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/b5d5b8e06ccb70a3,UFC 302: Makhachev vs. Poirier,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/fd2d814a8a23798f,UFC 302: Makhachev vs. Poirier,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Gasper Oliver
http://ufcstats.com/fight-details/ee24be90a01f552e,UFC 302: Makhachev vs. Poirier,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/c0af8cf5befb2dcf,UFC 302: Makhachev vs. Poirier,Heavyweight Bout,1,2:27,3 Rnd (5-5-5),Vitor Ribeiro
http://ufcstats.com/fight-details/cf306c4714530f31,UFC 302: Makhachev vs. Poirier,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/b7575b0ec9f81741,UFC 302: Makhachev vs. Poirier,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Vitor Ribeiro
http://ufcstats.com/fight-details/7d9bb6fda0ea1ee0,UFC 302: Makhachev vs. Poirier,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/2554b31a07f34e1a,UFC 302: Makhachev vs. Poirier,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Gasper Oliver
http://ufcstats.com/fight-details/f1d3eec12662d8d7,UFC 302: Makhachev vs. Poirier,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
