fight_url,round,fighter,kd,sig_landed,sig_attempted,sig_pct,tot_landed,tot_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec
http://ufcstats.com/fight-details/c5c1deb1607f69b4,3,Rustam Khabilov Leandro Silva,,,,3 of 17 3 of 14,,,,,6 of 22 7 of 23,,,0
http://ufcstats.com/fight-details/f19d1c8ca5660240,1,Demian Maia Carlos Condit,,,,1 of 1 1 of 5,,,,,0 of 0 1 of 5,,,0
http://ufcstats.com/fight-details/51d3be5e8aee5cd9,3,Anthony Pettis Charles Oliveira,,,,18 of 34 5 of 10,,,,,8 of 11 3 of 7,,,0
http://ufcstats.com/fight-details/0bf8bb9b4ef329f9,2,Paige VanZant Bec Rawlings,,,,6 of 26 15 of 40,,,,,13 of 41 9 of 33,,,0
http://ufcstats.com/fight-details/e15b393a27c07043,3,Joe Lauzon Jim Miller,,,,10 of 35 17 of 45,,,,,7 of 34 23 of 52,,,0
http://ufcstats.com/fight-details/70ab91b37be75408,2,Sam Alvey Kevin Casey,,,,5 of 14 3 of 9,,,,,3 of 11 9 of 16,,,0
http://ufcstats.com/fight-details/df33799f117000cb,3,Enrique Barzola Kyle Bochniak,,,,6 of 40 2 of 21,,,,,11 of 47 10 of 33,,,0
http://ufcstats.com/fight-details/f8df4cb5f22656c0,3,Garreth McLellan Alessio Di Chirico,,,,8 of 30 11 of 40,,,,,21 of 55 15 of 42,,,0
http://ufcstats.com/fight-details/c64537874352793a,1,Shane Campbell Felipe Silva,,,,1 of 4 6 of 19,,,,,8 of 12 6 of 13,,,0
http://ufcstats.com/fight-details/00742aea8da72a35,1,Chad Laprise Thibault Gouti,,,,14 of 31 2 of 14,,,,,10 of 21 4 of 16,,,0
http://ufcstats.com/fight-details/f7114bf73eec4022,3,Jeremy Kennedy Alex Ricci,,,,4 of 18 4 of 13,,,,,5 of 18 8 of 19,,,0
http://ufcstats.com/fight-details/648396cc751c730d,5,Nate Diaz Conor McGregor,,,,11 of 49 14 of 35,,,,,25 of 73 34 of 58,,,0
http://ufcstats.com/fight-details/c0329bd8d3b302c6,1,Anthony Johnson Glover Teixeira,,,,4 of 8 1 of 3,,,,,2 of 6 1 of 3,,,0
http://ufcstats.com/fight-details/781f9a642e7a9278,2,Rick Story Donald Cerrone,,,,6 of 25 6 of 19,,,,,11 of 32 18 of 33,,,0
http://ufcstats.com/fight-details/70f08a4771138817,1,Hyun Gyu Lim Mike Perry,,,,8 of 28 21 of 38,,,,,8 of 29 16 of 27,,,0
http://ufcstats.com/fight-details/a69a6da9560ed62c,2,Tim Means Sabah Homasi,,,,21 of 48 20 of 49,,,,,22 of 44 24 of 53,,,0
http://ufcstats.com/fight-details/dbc72a4092a0b296,1,Cody Garbrandt Takeya Mizugaki,,,,10 of 25 3 of 7,,,,,6 of 15 4 of 9,,,0
http://ufcstats.com/fight-details/6b6680338558bd46,3,Raquel Pennington Elizabeth Phillips,,,,5 of 13 3 of 12,,,,,2 of 9 5 of 17,,,0
http://ufcstats.com/fight-details/d101d2ed58a7cf84,3,Artem Lobov Chris Avila,,,,8 of 21 5 of 28,,,,,21 of 39 9 of 33,,,0
http://ufcstats.com/fight-details/ec381753e852cb63,1,Randa Markos Cortney Casey,,,,4 of 16 16 of 30,,,,,3 of 16 9 of 21,,,0
http://ufcstats.com/fight-details/ec067e9c9efd7aa1,1,Neil Magny Lorenz Larkin,,,,5 of 20 13 of 25,,,,,6 of 21 22 of 38,,,0
http://ufcstats.com/fight-details/0294253e4a5b4725,3,Colby Covington Max Griffin,,,,8 of 16 5 of 15,,,,,7 of 11 7 of 16,,,0
http://ufcstats.com/fight-details/41eb39f532e148d9,1,Alberto Uda Marvin Vettori,,,,3 of 8 10 of 14,,,,,1 of 5 2 of 4,,,0
http://ufcstats.com/fight-details/570f3407722cc512,5,Yair Rodriguez Alex Caceres,,,,9 of 48 4 of 19,,,,,14 of 56 8 of 26,,,0
http://ufcstats.com/fight-details/0344687c9852b1d2,3,Dennis Bermudez Rony Jason,,,,18 of 32 1 of 6,,,,,6 of 15 1 of 7,,,0
http://ufcstats.com/fight-details/78410b48feaba213,3,Thales Leites Chris Camozzi,,,,14 of 21 0 of 1,,,,,0 of 1 0 of 1,,,0
http://ufcstats.com/fight-details/787d94246afe18a3,3,Santiago Ponzinibbio Zak Cummings,,,,12 of 21 3 of 31,,,,,11 of 20 7 of 38,,,0
http://ufcstats.com/fight-details/e35d878ba90d9769,3,Trevor Smith Joseph Gigliotti,,,,9 of 24 3 of 10,,,,,2 of 12 2 of 9,,,0
http://ufcstats.com/fight-details/58c73a9562adcfe5,3,Maryna Moroz Danielle Taylor,,,,5 of 88 2 of 20,,,,,5 of 93 9 of 27,,,0
http://ufcstats.com/fight-details/4a46b63c19cfa932,3,Court McGee Dominique Steele,,,,3 of 10 6 of 19,,,,,2 of 12 4 of 16,,,0
http://ufcstats.com/fight-details/3fe9e895b2a45049,2,Viktor Pesta Marcin Tybura,,,,2 of 35 10 of 45,,,,,3 of 35 12 of 49,,,0
http://ufcstats.com/fight-details/cb76509b5c2f2a90,2,David Teymur Jason Novelli,,,,6 of 33 2 of 13,,,,,20 of 49 5 of 20,,,0
http://ufcstats.com/fight-details/34644c44229e41a1,1,Teruto Ishihara Horacio Gutierrez,,,,7 of 17 1 of 14,,,,,8 of 19 5 of 18,,,0
http://ufcstats.com/fight-details/537c77f3b75a75ae,3,Cub Swanson Tatsuya Kawajiri,,,,9 of 18 2 of 21,,,,,7 of 16 5 of 22,,,0
http://ufcstats.com/fight-details/02f4277726712796,3,Chase Sherman Justin Ledet,,,,11 of 53 45 of 99,,,,,30 of 78 43 of 96,,,0
http://ufcstats.com/fight-details/c67e5fec8e1876f0,1,Robbie Lawler Tyron Woodley,,,,0 of 1 7 of 9,,,,,2 of 5 3 of 6,,,0
http://ufcstats.com/fight-details/7f3763caa99a3486,3,Rose Namajunas Karolina Kowalkiewicz,,,,16 of 46 6 of 68,,,,,19 of 51 13 of 80,,,0
http://ufcstats.com/fight-details/82d057278298846f,1,Matt Brown Jake Ellenberger,,,,5 of 15 18 of 31,,,,,5 of 15 7 of 15,,,0
http://ufcstats.com/fight-details/3cf1d67a20ae1c18,3,Francisco Rivera Erik Perez,,,,16 of 47 4 of 50,,,,,21 of 52 11 of 57,,,0
http://ufcstats.com/fight-details/c8f946610906bffe,3,Ryan Benoit Fredy Serrano,,,,5 of 12 6 of 21,,,,,10 of 17 10 of 24,,,0
http://ufcstats.com/fight-details/ae6fb7829db7ecc7,2,Nikita Krylov Ed Herman,,,,31 of 71 15 of 40,,,,,45 of 93 16 of 37,,,0
http://ufcstats.com/fight-details/806ee07a1a7042b8,3,Ross Pearson Jorge Masvidal,,,,0 of 23 18 of 59,,,,,12 of 43 26 of 68,,,0
http://ufcstats.com/fight-details/8495283a56311b4d,1,Anthony Hamilton Damian Grabowski,,,,8 of 15 1 of 3,,,,,3 of 6 0 of 2,,,0
http://ufcstats.com/fight-details/8b61a3acdfb007d9,1,Wilson Reis Hector Sandoval,,,,3 of 7 3 of 11,,,,,4 of 8 5 of 11,,,0
http://ufcstats.com/fight-details/855338a9a68e4c9f,3,Michael Graves Bojan Velickovic,,,,1 of 6 2 of 12,,,,,5 of 10 9 of 25,,,0
http://ufcstats.com/fight-details/09c092dc766fa3f9,1,Cesar Arzamendia Damien Brown,,,,11 of 21 20 of 40,,,,,14 of 23 8 of 19,,,0
http://ufcstats.com/fight-details/9e90800495c1d607,5,Holly Holm Valentina Shevchenko,,,,4 of 13 5 of 13,,,,,12 of 25 13 of 25,,,0
http://ufcstats.com/fight-details/b1dee00c3052e65e,3,Edson Barboza Gilbert Melendez,,,,12 of 27 8 of 45,,,,,21 of 41 9 of 48,,,0
http://ufcstats.com/fight-details/9d2f46b677246e41,1,Francis Ngannou Bojan Mihajlovic,,,,5 of 17 0 of 1,,,,,3 of 6 3 of 6,,,0
http://ufcstats.com/fight-details/5a09a7a3f2792d1a,1,Felice Herrig Kailin Curran,,,,5 of 19 4 of 16,,,,,13 of 30 5 of 17,,,0
http://ufcstats.com/fight-details/8167500af262bba5,3,Frankie Saenz Eddie Wineland,,,,10 of 21 12 of 38,,,,,16 of 31 11 of 39,,,0
http://ufcstats.com/fight-details/1eb0491642f276ed,3,Darren Elkins Godofredo Pepey,,,,6 of 7 4 of 8,,,,,1 of 2 1 of 4,,,0
http://ufcstats.com/fight-details/e09d17f97d6fc6b8,3,Kamaru Usman Alexander Yakovlev,,,,6 of 9 0 of 0,,,,,0 of 2 0 of 1,,,0
http://ufcstats.com/fight-details/adb86e0206cba97d,3,Michel Prazeres JC Cottrell,,,,1 of 4 0 of 5,,,,,1 of 4 2 of 7,,,0
http://ufcstats.com/fight-details/3aace29fcc65ec51,3,Alex Oliveira James Moontasri,,,,2 of 8 2 of 4,,,,,1 of 5 0 of 4,,,0
http://ufcstats.com/fight-details/435c93cb89016fd1,3,Jim Alers Jason Knight,,,,13 of 37 13 of 85,,,,,18 of 43 26 of 103,,,0
http://ufcstats.com/fight-details/43fbc59edc7dfa9f,2,Luis Henrique Dmitrii Smoliakov,,,,12 of 31 7 of 22,,,,,4 of 12 5 of 18,,,0
http://ufcstats.com/fight-details/08c6b88ac22717ed,1,Michael McDonald John Lineker,,,,13 of 29 18 of 43,,,,,12 of 27 15 of 38,,,0
http://ufcstats.com/fight-details/824fb74f5fc34218,2,Tony Ferguson Lando Vannata,,,,26 of 56 23 of 62,,,,,41 of 72 28 of 68,,,0
http://ufcstats.com/fight-details/0f73ee9121ec7539,2,Tim Boetsch Josh Samman,,,,5 of 13 5 of 19,,,,,4 of 11 9 of 20,,,0
http://ufcstats.com/fight-details/0fed8d8499eae01a,3,Aleksei Oleinik Daniel Omielanczuk,,,,5 of 11 1 of 4,,,,,0 of 3 1 of 3,,,0
http://ufcstats.com/fight-details/bb0770ead53940f5,2,Kyle Noke Keita Nakamura,,,,12 of 32 13 of 54,,,,,26 of 48 15 of 57,,,0
http://ufcstats.com/fight-details/a2fe63d064567d14,2,Louis Smolka Ben Nguyen,,,,39 of 57 2 of 6,,,,,1 of 1 1 of 5,,,0
http://ufcstats.com/fight-details/ee46c069ebe691ff,3,Lauren Murphy Katlyn Cerminara,,,,8 of 48 8 of 53,,,,,10 of 52 15 of 65,,,0
http://ufcstats.com/fight-details/2ef96a4eb306fbb4,1,Eric Spicely Sam Alvey,,,,4 of 5 6 of 13,,,,,6 of 8 5 of 10,,,0
http://ufcstats.com/fight-details/2d205cc1da2e7930,1,Cortney Casey Cristina Stanciu,,,,18 of 26 2 of 8,,,,,3 of 10 4 of 11,,,0
http://ufcstats.com/fight-details/5b6451f3f83c719c,3,Scott Holtzman Cody Pfister,,,,15 of 42 11 of 50,,,,,18 of 44 8 of 45,,,0
http://ufcstats.com/fight-details/df661c70c40adf84,3,Rani Yahya Matthew Lopez,,,,13 of 35 5 of 20,,,,,18 of 39 9 of 24,,,0
http://ufcstats.com/fight-details/0864112e968630ea,1,Devin Clark Alex Nicholson,,,,7 of 13 6 of 18,,,,,8 of 12 12 of 24,,,0
http://ufcstats.com/fight-details/135760b07e1fb79b,1,Miesha Tate Amanda Nunes,,,,2 of 12 35 of 54,,,,,3 of 14 30 of 50,,,0
http://ufcstats.com/fight-details/83414cc83ec3f2ac,3,Brock Lesnar Mark Hunt,,,,13 of 17 1 of 3,,,,,2 of 4 1 of 3,,,0
http://ufcstats.com/fight-details/424221c96ee13ceb,3,Daniel Cormier Anderson Silva,,,,12 of 24 0 of 0,,,,,0 of 9 1 of 1,,,0
http://ufcstats.com/fight-details/84c5035830ebb421,5,Jose Aldo Frankie Edgar,,,,9 of 32 4 of 38,,,,,14 of 40 14 of 53,,,0
http://ufcstats.com/fight-details/1a66e67add5d55ef,1,Cain Velasquez Travis Browne,,,,35 of 63 5 of 26,,,,,28 of 49 6 of 27,,,0
http://ufcstats.com/fight-details/96c93167c982c467,3,Cat Zingano Julianna Pena,,,,5 of 13 2 of 8,,,,,2 of 9 1 of 6,,,0
http://ufcstats.com/fight-details/8c2e4d3cc4b9e93a,3,Johny Hendricks Kelvin Gastelum,,,,10 of 27 41 of 80,,,,,14 of 31 51 of 92,,,0
http://ufcstats.com/fight-details/c1f74805a4ff9396,3,TJ Dillashaw Raphael Assuncao,,,,10 of 58 5 of 34,,,,,16 of 69 12 of 36,,,0
http://ufcstats.com/fight-details/d1aaef0d7f0c8e8b,3,Sage Northcutt Enrique Marin,,,,8 of 17 5 of 11,,,,,4 of 11 4 of 9,,,0
http://ufcstats.com/fight-details/9d7a798f0c20c04a,1,Diego Sanchez Joe Lauzon,,,,3 of 7 22 of 33,,,,,5 of 8 6 of 10,,,0
http://ufcstats.com/fight-details/7679c5ee3514e119,1,Gegard Mousasi Thiago Santos,,,,16 of 28 3 of 7,,,,,8 of 19 4 of 12,,,0
http://ufcstats.com/fight-details/433e3fd8782b6e0e,1,Jim Miller Takanori Gomi,,,,8 of 26 0 of 4,,,,,1 of 8 1 of 5,,,0
http://ufcstats.com/fight-details/6ab9d2d334f613c8,5,Joanna Jedrzejczyk Claudia Gadelha,,,,8 of 35 11 of 33,,,,,14 of 40 10 of 28,,,0
http://ufcstats.com/fight-details/9fc85aef42733a16,3,Andrew Sanchez Khalil Rountree Jr.,,,,3 of 10 4 of 12,,,,,3 of 9 1 of 9,,,0
http://ufcstats.com/fight-details/f8b9b5ee3d4a8ac3,1,Tatiana Suarez Amanda Cooper,,,,15 of 18 1 of 4,,,,,1 of 2 1 of 4,,,0
http://ufcstats.com/fight-details/1299f04f429bcc0e,3,Ross Pearson Will Brooks,,,,1 of 12 4 of 25,,,,,8 of 22 12 of 32,,,0
http://ufcstats.com/fight-details/febbd4eb209b4579,1,Dooho Choi Thiago Tavares,,,,4 of 7 0 of 2,,,,,3 of 6 0 of 3,,,0
http://ufcstats.com/fight-details/6c4b3cca92fcb9c7,1,Joaquim Silva Andrew Holbrook,,,,6 of 8 1 of 2,,,,,1 of 3 1 of 2,,,0
http://ufcstats.com/fight-details/36388dce4a8cc18f,3,Gray Maynard Fernando Bruno,,,,7 of 34 13 of 41,,,,,6 of 22 14 of 37,,,0
http://ufcstats.com/fight-details/9275134accfb1adc,3,John Moraga Matheus Nicolau,,,,6 of 34 4 of 13,,,,,11 of 40 12 of 25,,,0
http://ufcstats.com/fight-details/f990e8b2a08053db,3,Cory Hendricks Josh Stansbury,,,,15 of 51 16 of 34,,,,,23 of 63 22 of 42,,,0
http://ufcstats.com/fight-details/0c703bf17c04fee4,3,Cezar Ferreira Anthony Smith,,,,7 of 12 7 of 17,,,,,7 of 13 12 of 23,,,0
http://ufcstats.com/fight-details/b319a24919106555,1,Jake Matthews Kevin Lee,,,,4 of 11 21 of 35,,,,,4 of 11 2 of 6,,,0
http://ufcstats.com/fight-details/b3b5bd50fa34342c,1,Li Jingliang Anton Zafir,,,,5 of 13 1 of 5,,,,,1 of 10 4 of 8,,,0
http://ufcstats.com/fight-details/bb9020ac324fb706,1,Rafael Dos Anjos Eddie Alvarez,,,,9 of 38 34 of 67,,,,,10 of 38 20 of 45,,,0
http://ufcstats.com/fight-details/9a984ea967886979,3,Roy Nelson Derrick Lewis,,,,0 of 2 17 of 30,,,,,0 of 1 8 of 18,,,0
http://ufcstats.com/fight-details/420f4e4dc341eb57,3,Alan Jouban Belal Muhammad,,,,16 of 33 6 of 20,,,,,7 of 16 4 of 17,,,0
http://ufcstats.com/fight-details/d39010c3511fb972,1,Joe Duffy Mitch Clarke,,,,3 of 7 0 of 2,,,,,1 of 2 1 of 4,,,0
http://ufcstats.com/fight-details/d18b33bdd37f4683,2,Mike Pyle Alberto Mina,,,,0 of 3 7 of 27,,,,,1 of 4 6 of 21,,,0
http://ufcstats.com/fight-details/5e13fbe15c887a33,3,John Makdessi Mehdi Baghdad,,,,4 of 15 10 of 45,,,,,20 of 36 16 of 54,,,0
http://ufcstats.com/fight-details/95a0d706e1f4cfa2,3,Anthony Birchak Dileno Lopes,,,,6 of 13 2 of 10,,,,,7 of 10 1 of 8,,,0
http://ufcstats.com/fight-details/a815119606930378,1,Russell Doane Pedro Munhoz,,,,11 of 30 8 of 16,,,,,17 of 40 14 of 24,,,0
http://ufcstats.com/fight-details/509519d82e906c0f,2,Felipe Arantes Jerrod Sanders,,,,1 of 5 4 of 6,,,,,3 of 7 0 of 0,,,0
http://ufcstats.com/fight-details/e71a155192ff2f6c,1,Gilbert Burns Lukasz Sajewski,,,,8 of 23 8 of 21,,,,,6 of 21 12 of 25,,,0
http://ufcstats.com/fight-details/5cf03fdfe557803f,2,Marco Beltran Reginaldo Vieira,,,,6 of 22 4 of 26,,,,,5 of 21 5 of 28,,,0
http://ufcstats.com/fight-details/caf3ca7fc0195412,2,Vicente Luque Alvaro Herrera Mendoza,,,,7 of 27 6 of 12,,,,,10 of 23 8 of 15,,,0
http://ufcstats.com/fight-details/75e21e2f5f3be42e,5,Rory MacDonald Stephen Thompson,,,,3 of 12 3 of 12,,,,,2 of 11 5 of 16,,,0
http://ufcstats.com/fight-details/4b8c8ae61251ff83,3,Donald Cerrone Patrick Cote,,,,2 of 4 1 of 4,,,,,2 of 4 6 of 11,,,0
http://ufcstats.com/fight-details/ad61d042c43451a8,3,Steve Bosse Sean O'Connell,,,,15 of 34 25 of 63,,,,,18 of 37 20 of 52,,,0
http://ufcstats.com/fight-details/c69c5830064fd591,3,Olivier Aubin-Mercier Thibault Gouti,,,,14 of 25 19 of 42,,,,,10 of 19 12 of 31,,,0
http://ufcstats.com/fight-details/fe6da751f2a4859a,3,Valerie Letourneau Joanne Wood,,,,18 of 31 23 of 47,,,,,19 of 34 26 of 48,,,0
http://ufcstats.com/fight-details/2e11087e1a4f066b,3,Jason Saggo Leandro Silva,,,,7 of 16 3 of 8,,,,,4 of 17 4 of 12,,,0
http://ufcstats.com/fight-details/911e151d1907197d,3,Misha Cirkunov Ion Cutelaba,,,,17 of 34 6 of 50,,,,,18 of 36 8 of 55,,,0
http://ufcstats.com/fight-details/68a93f8eb34f3251,1,Tamdan McCrory Krzysztof Jotko,,,,1 of 5 4 of 8,,,,,2 of 6 2 of 8,,,0
http://ufcstats.com/fight-details/4cf7792aef993be1,3,Chris Beal Joe Soto,,,,20 of 63 8 of 33,,,,,22 of 67 11 of 41,,,0
http://ufcstats.com/fight-details/b2039609019496d9,3,Elias Theodorou Sam Alvey,,,,0 of 21 1 of 6,,,,,14 of 59 3 of 9,,,0
http://ufcstats.com/fight-details/afd53c8033f6ee82,3,Randa Markos Jocelyn Jones-Lybarger,,,,25 of 56 14 of 36,,,,,9 of 38 16 of 40,,,0
http://ufcstats.com/fight-details/315b6e91a0239148,3,Colby Covington Jonathan Meunier,,,,7 of 12 1 of 3,,,,,0 of 3 2 of 4,,,0
http://ufcstats.com/fight-details/f8b32aeb9b628d89,3,Ali Bagautinov Geane Herrera,,,,21 of 34 3 of 6,,,,,17 of 28 0 of 3,,,0
http://ufcstats.com/fight-details/812ff38f0ed409ca,1,Luke Rockhold Michael Bisping,,,,6 of 24 14 of 43,,,,,16 of 36 17 of 46,,,0
http://ufcstats.com/fight-details/9c884cbc3791bf60,5,Dominick Cruz Urijah Faber,,,,5 of 19 4 of 13,,,,,8 of 22 1 of 10,,,0
http://ufcstats.com/fight-details/345b1bc51f0f5e86,3,Max Holloway Ricardo Lamas,,,,17 of 38 4 of 21,,,,,22 of 44 16 of 33,,,0
http://ufcstats.com/fight-details/c33cc8b85b9a202c,2,Dan Henderson Hector Lombard,,,,2 of 12 20 of 31,,,,,5 of 15 10 of 17,,,0
http://ufcstats.com/fight-details/e86a77b69d50a834,1,Dustin Poirier King Green,,,,31 of 58 13 of 29,,,,,25 of 46 15 of 32,,,0
http://ufcstats.com/fight-details/db1be0ca226d3a2f,3,Brian Ortega Clay Guida,,,,4 of 27 12 of 47,,,,,5 of 29 15 of 53,,,0
http://ufcstats.com/fight-details/2c65d5d20cc893e4,1,Beneil Dariush James Vick,,,,33 of 56 5 of 17,,,,,16 of 27 5 of 25,,,0
http://ufcstats.com/fight-details/e06f96f3484ad74a,2,Jessica Penne Jessica Andrade,,,,8 of 36 50 of 90,,,,,10 of 46 49 of 87,,,0
http://ufcstats.com/fight-details/5b55a8e33199d71e,3,Cole Miller Alex Caceres,,,,3 of 35 16 of 27,,,,,7 of 41 18 of 29,,,0
http://ufcstats.com/fight-details/3e020d62796a7ce3,3,Sean Strickland Tom Breese,,,,8 of 42 5 of 34,,,,,15 of 50 21 of 57,,,0
http://ufcstats.com/fight-details/5e794b8ef52c88cb,2,Jonathan Wilson Henrique da Silva,,,,30 of 52 12 of 34,,,,,29 of 50 15 of 40,,,0
http://ufcstats.com/fight-details/e640fd983577d349,3,Kevin Casey Elvis Mutapcic,,,,3 of 13 2 of 6,,,,,9 of 19 5 of 10,,,0
http://ufcstats.com/fight-details/1cbb930fb77a3781,3,Marco Polo Reyes Dong Hyun Ma,,,,39 of 96 22 of 62,,,,,32 of 84 13 of 50,,,0
http://ufcstats.com/fight-details/8d9b460143ae19bc,1,Thomas Almeida Cody Garbrandt,,,,9 of 23 18 of 43,,,,,10 of 25 20 of 47,,,0
http://ufcstats.com/fight-details/b2c3f1783a0c8530,3,Renan Barao Jeremy Stephens,,,,8 of 31 2 of 19,,,,,11 of 38 7 of 30,,,0
http://ufcstats.com/fight-details/a78ccbb549d36ddd,3,Tarec Saffiedine Rick Story,,,,3 of 12 4 of 18,,,,,6 of 12 5 of 19,,,0
http://ufcstats.com/fight-details/313801a4262f1ea5,3,Chris Camozzi Vitor Miranda,,,,9 of 23 3 of 10,,,,,12 of 27 5 of 17,,,0
http://ufcstats.com/fight-details/8d975de5d033ccde,3,Jorge Masvidal Lorenz Larkin,,,,5 of 30 7 of 31,,,,,7 of 36 16 of 42,,,0
http://ufcstats.com/fight-details/6387fdb44c61ccdb,3,Joshua Burkman Paul Felder,,,,10 of 20 5 of 23,,,,,24 of 41 8 of 29,,,0
http://ufcstats.com/fight-details/934718256f4d082c,3,Sara McMann Jessica Eye,,,,0 of 12 3 of 8,,,,,0 of 13 4 of 9,,,0
http://ufcstats.com/fight-details/f457d55f78d581f9,3,Abel Trujillo Jordan Rinaldi,,,,6 of 20 4 of 22,,,,,6 of 20 6 of 28,,,0
http://ufcstats.com/fight-details/09b8253a30360429,2,Jake Collier Alberto Uda,,,,10 of 26 12 of 16,,,,,8 of 17 2 of 6,,,0
http://ufcstats.com/fight-details/5724a9cf463c8390,2,Erik Koch Shane Campbell,,,,10 of 34 1 of 7,,,,,10 of 34 12 of 18,,,0
http://ufcstats.com/fight-details/6e093a1d4286dad6,3,Aljamain Sterling Bryan Caraway,,,,3 of 13 1 of 3,,,,,4 of 15 1 of 4,,,0
http://ufcstats.com/fight-details/969970fbe24945d0,2,Chris de la Rocha Adam Milstead,,,,16 of 52 27 of 55,,,,,19 of 56 25 of 51,,,0
http://ufcstats.com/fight-details/e27504d07ebbc441,1,Fabricio Werdum Stipe Miocic,,,,5 of 20 10 of 21,,,,,15 of 33 16 of 27,,,0
http://ufcstats.com/fight-details/80c4f70b7f7a1945,1,Jacare Souza Vitor Belfort,,,,38 of 53 3 of 4,,,,,1 of 3 0 of 1,,,0
http://ufcstats.com/fight-details/ee9e4f8523a484a6,1,Cristiane Justino Leslie Smith,,,,21 of 35 2 of 8,,,,,18 of 29 2 of 9,,,0
http://ufcstats.com/fight-details/8ec7d82619bfb564,3,Mauricio Rua Corey Anderson,,,,18 of 42 21 of 64,,,,,25 of 46 23 of 66,,,0
http://ufcstats.com/fight-details/93026e3763542c05,3,Warlley Alves Bryan Barberena,,,,8 of 17 14 of 31,,,,,13 of 21 15 of 28,,,0
http://ufcstats.com/fight-details/9231cef371b89a46,3,Demian Maia Matt Brown,,,,0 of 0 1 of 6,,,,,0 of 0 2 of 8,,,0
http://ufcstats.com/fight-details/e99f92b92e90b228,1,Thiago Santos Nate Marquardt,,,,6 of 18 1 of 7,,,,,12 of 25 6 of 11,,,0
http://ufcstats.com/fight-details/65d777a16fce2be8,3,Francisco Trinaldo Yancy Medeiros,,,,29 of 43 9 of 42,,,,,29 of 42 11 of 46,,,0
http://ufcstats.com/fight-details/040f227553de7838,3,John Lineker Rob Font,,,,5 of 29 10 of 34,,,,,16 of 50 16 of 45,,,0
http://ufcstats.com/fight-details/375c2ecb6fe54cc6,1,Rogerio Nogueira Patrick Cummins,,,,30 of 55 6 of 25,,,,,23 of 50 12 of 33,,,0
http://ufcstats.com/fight-details/bc6100e6dd239db7,3,Sergio Moraes Luan Chagas,,,,4 of 9 12 of 39,,,,,7 of 13 20 of 48,,,0
http://ufcstats.com/fight-details/958f3b45c132c3b7,3,Renato Moicano Zubaira Tukhugov,,,,4 of 20 5 of 20,,,,,7 of 24 2 of 16,,,0
http://ufcstats.com/fight-details/5838305c25a54ea1,2,Alistair Overeem Andrei Arlovski,,,,3 of 5 9 of 20,,,,,3 of 4 11 of 22,,,0
http://ufcstats.com/fight-details/d480d01418ae0143,1,Antonio Silva Stefan Struve,,,,0 of 0 12 of 15,,,,,0 of 1 1 of 1,,,0
http://ufcstats.com/fight-details/03b9922d777e430c,2,Albert Tumenov Gunnar Nelson,,,,4 of 15 17 of 27,,,,,13 of 23 10 of 20,,,0
http://ufcstats.com/fight-details/692ceb2ac5fa4427,1,Germaine de Randamie Anna Elmose,,,,9 of 19 2 of 3,,,,,7 of 16 2 of 4,,,0
http://ufcstats.com/fight-details/61f80a1732d37288,2,Nikita Krylov Francimar Barroso,,,,13 of 29 14 of 27,,,,,10 of 29 10 of 22,,,0
http://ufcstats.com/fight-details/c5990f9767b16c48,3,Karolina Kowalkiewicz Heather Clark,,,,22 of 65 20 of 42,,,,,24 of 63 28 of 49,,,0
http://ufcstats.com/fight-details/97e895b7c2cb9db4,3,Rustam Khabilov Chris Wade,,,,7 of 14 3 of 15,,,,,9 of 17 11 of 27,,,0
http://ufcstats.com/fight-details/6d47170d069df8bb,2,Magnus Cedenblad Garreth McLellan,,,,7 of 20 2 of 14,,,,,11 of 26 11 of 28,,,0
http://ufcstats.com/fight-details/7786b5fafee61c36,3,Jon Tuck Josh Emmett,,,,4 of 34 6 of 26,,,,,11 of 40 17 of 41,,,0
http://ufcstats.com/fight-details/711fcf95370fa90b,3,Yan Cabral Reza Madadi,,,,3 of 12 1 of 14,,,,,2 of 10 0 of 11,,,0
http://ufcstats.com/fight-details/d37ed975c2b70fd2,3,Kyoji Horiguchi Neil Seery,,,,19 of 43 9 of 19,,,,,14 of 31 7 of 15,,,0
http://ufcstats.com/fight-details/6ccf478dca83757e,3,Leon Edwards Dominic Waters,,,,4 of 5 0 of 3,,,,,1 of 1 0 of 3,,,0
http://ufcstats.com/fight-details/5a9804cad2335272,2,Yuta Sasaki Willie Gates,,,,1 of 13 4 of 17,,,,,2 of 15 5 of 14,,,0
http://ufcstats.com/fight-details/05c8aeb2806be99c,5,Jon Jones Ovince Saint Preux,,,,1 of 7 4 of 16,,,,,11 of 23 11 of 30,,,0
http://ufcstats.com/fight-details/20dda78057d17a5a,1,Demetrious Johnson Henry Cejudo,,,,10 of 19 1 of 7,,,,,6 of 14 2 of 9,,,0
http://ufcstats.com/fight-details/8b52a32f3644f493,3,Anthony Pettis Edson Barboza,,,,10 of 30 8 of 28,,,,,14 of 34 20 of 44,,,0
http://ufcstats.com/fight-details/b65d0243d397802c,3,Robert Whittaker Rafael Natal,,,,16 of 43 17 of 37,,,,,22 of 49 22 of 48,,,0
http://ufcstats.com/fight-details/43b416cf0c75dbd7,2,Yair Rodriguez Andre Fili,,,,6 of 22 4 of 15,,,,,10 of 22 7 of 18,,,0
